"","round","contribution","frequency","mean","replicationNumber"
"822",11,10,0.246,5.26,91
"823",12,0,0.177,5.102,91
"824",12,2,0.166,5.102,91
"825",12,4,0.169,5.102,91
"826",12,6,0.125,5.102,91
"827",12,8,0.143,5.102,91
"828",12,10,0.22,5.102,91
"829",13,0,0.194,5.07,91
"830",13,2,0.166,5.07,91
"831",13,4,0.162,5.07,91
"832",13,6,0.113,5.07,91
"833",13,8,0.119,5.07,91
"834",13,10,0.246,5.07,91
"835",14,0,0.18,5.086,91
"836",14,2,0.173,5.086,91
"837",14,4,0.17,5.086,91
"838",14,6,0.117,5.086,91
"839",14,8,0.121,5.086,91
"840",14,10,0.239,5.086,91
"841",1,0,0.166,4.998,90
"842",1,2,0.169,4.998,90
"843",1,4,0.187,4.998,90
"844",1,6,0.142,4.998,90
"845",1,8,0.15,4.998,90
"846",1,10,0.186,4.998,90
"847",2,0,0.191,4.924,90
"848",2,2,0.167,4.924,90
"849",2,4,0.173,4.924,90
"850",2,6,0.124,4.924,90
"851",2,8,0.148,4.924,90
"852",2,10,0.197,4.924,90
"853",3,0,0.192,5.016,90
"854",3,2,0.17,5.016,90
"855",3,4,0.165,5.016,90
"856",3,6,0.115,5.016,90
"857",3,8,0.127,5.016,90
"858",3,10,0.231,5.016,90
"859",4,0,0.198,5.028,90
"860",4,2,0.164,5.028,90
"861",4,4,0.168,5.028,90
"862",4,6,0.106,5.028,90
"863",4,8,0.124,5.028,90
"864",4,10,0.24,5.028,90
"865",5,0,0.205,4.988,90
"866",5,2,0.165,4.988,90
"867",5,4,0.165,4.988,90
"868",5,6,0.097,4.988,90
"869",5,8,0.132,4.988,90
"870",5,10,0.236,4.988,90
"871",6,0,0.195,5.058,90
"872",6,2,0.176,5.058,90
"873",6,4,0.15,5.058,90
"874",6,6,0.101,5.058,90
"875",6,8,0.14,5.058,90
"876",6,10,0.238,5.058,90
"877",7,0,0.217,4.764,90
"878",7,2,0.179,4.764,90
"879",7,4,0.17,4.764,90
"880",7,6,0.096,4.764,90
"881",7,8,0.115,4.764,90
"882",7,10,0.223,4.764,90
"883",8,0,0.213,4.948,90
"884",8,2,0.16,4.948,90
"885",8,4,0.17,4.948,90
"886",8,6,0.1,4.948,90
"887",8,8,0.111,4.948,90
"888",8,10,0.246,4.948,90
"889",9,0,0.2,5.066,90
"890",9,2,0.154,5.066,90
"891",9,4,0.171,5.066,90
"892",9,6,0.107,5.066,90
"893",9,8,0.124,5.066,90
"894",9,10,0.244,5.066,90
"895",10,0,0.2,5.238,90
"896",10,2,0.137,5.238,90
"897",10,4,0.158,5.238,90
"898",10,6,0.122,5.238,90
"899",10,8,0.115,5.238,90
"900",10,10,0.268,5.238,90
"901",11,0,0.201,5.212,90
"902",11,2,0.143,5.212,90
"903",11,4,0.152,5.212,90
"904",11,6,0.121,5.212,90
"905",11,8,0.119,5.212,90
"906",11,10,0.264,5.212,90
"907",12,0,0.217,5.156,90
"908",12,2,0.138,5.156,90
"909",12,4,0.134,5.156,90
"910",12,6,0.142,5.156,90
"911",12,8,0.099,5.156,90
"912",12,10,0.27,5.156,90
"913",13,0,0.218,5.262,90
"914",13,2,0.114,5.262,90
"915",13,4,0.14,5.262,90
"916",13,6,0.149,5.262,90
"917",13,8,0.105,5.262,90
"918",13,10,0.274,5.262,90
"919",14,0,0.23,5.026,90
"920",14,2,0.136,5.026,90
"921",14,4,0.128,5.026,90
"922",14,6,0.156,5.026,90
"923",14,8,0.097,5.026,90
"924",14,10,0.253,5.026,90
"925",1,0,0.199,4.83,89
"926",1,2,0.153,4.83,89
"927",1,4,0.175,4.83,89
"928",1,6,0.144,4.83,89
"929",1,8,0.165,4.83,89
"930",1,10,0.164,4.83,89
"931",2,0,0.199,4.702,89
"932",2,2,0.17,4.702,89
"933",2,4,0.185,4.702,89
"934",2,6,0.124,4.702,89
"935",2,8,0.171,4.702,89
"936",2,10,0.151,4.702,89
"937",3,0,0.213,4.814,89
"938",3,2,0.151,4.814,89
"939",3,4,0.166,4.814,89
"940",3,6,0.128,4.814,89
"941",3,8,0.17,4.814,89
"942",3,10,0.172,4.814,89
"943",4,0,0.232,4.586,89
"944",4,2,0.155,4.586,89
"945",4,4,0.174,4.586,89
"946",4,6,0.125,4.586,89
"947",4,8,0.155,4.586,89
"948",4,10,0.159,4.586,89
"949",5,0,0.246,4.496,89
"950",5,2,0.163,4.496,89
"951",5,4,0.157,4.496,89
"952",5,6,0.122,4.496,89
"953",5,8,0.155,4.496,89
"954",5,10,0.157,4.496,89
"955",6,0,0.252,4.568,89
"956",6,2,0.154,4.568,89
"957",6,4,0.146,4.568,89
"958",6,6,0.121,4.568,89
"959",6,8,0.16,4.568,89
"960",6,10,0.167,4.568,89
"961",7,0,0.284,4.396,89
"962",7,2,0.149,4.396,89
"963",7,4,0.143,4.396,89
"964",7,6,0.1,4.396,89
"965",7,8,0.157,4.396,89
"966",7,10,0.167,4.396,89
"967",8,0,0.289,4.48,89
"968",8,2,0.147,4.48,89
"969",8,4,0.128,4.48,89
"970",8,6,0.097,4.48,89
"971",8,8,0.149,4.48,89
"972",8,10,0.19,4.48,89
"973",9,0,0.304,4.384,89
"974",9,2,0.136,4.384,89
"975",9,4,0.129,4.384,89
"976",9,6,0.102,4.384,89
"977",9,8,0.153,4.384,89
"978",9,10,0.176,4.384,89
"979",10,0,0.316,4.212,89
"980",10,2,0.149,4.212,89
"981",10,4,0.133,4.212,89
"982",10,6,0.089,4.212,89
"983",10,8,0.141,4.212,89
"984",10,10,0.172,4.212,89
"985",11,0,0.303,4.058,89
"986",11,2,0.183,4.058,89
"987",11,4,0.151,4.058,89
"988",11,6,0.07,4.058,89
"989",11,8,0.131,4.058,89
"990",11,10,0.162,4.058,89
"991",12,0,0.276,4.432,89
"992",12,2,0.16,4.432,89
"993",12,4,0.162,4.432,89
"994",12,6,0.073,4.432,89
"995",12,8,0.132,4.432,89
"996",12,10,0.197,4.432,89
"997",13,0,0.305,4.228,89
"998",13,2,0.163,4.228,89
"999",13,4,0.154,4.228,89
"1000",13,6,0.067,4.228,89
"1001",13,8,0.113,4.228,89
"1002",13,10,0.198,4.228,89
"1003",14,0,0.278,4.234,89
"1004",14,2,0.178,4.234,89
"1005",14,4,0.176,4.234,89
"1006",14,6,0.062,4.234,89
"1007",14,8,0.129,4.234,89
"1008",14,10,0.177,4.234,89
"1009",1,0,0.17,4.986,88
"1010",1,2,0.17,4.986,88
"1011",1,4,0.164,4.986,88
"1012",1,6,0.17,4.986,88
"1013",1,8,0.145,4.986,88
"1014",1,10,0.181,4.986,88
"1015",2,0,0.171,4.968,88
"1016",2,2,0.158,4.968,88
"1017",2,4,0.179,4.968,88
"1018",2,6,0.179,4.968,88
"1019",2,8,0.134,4.968,88
"1020",2,10,0.179,4.968,88
"1021",3,0,0.192,4.88,88
"1022",3,2,0.149,4.88,88
"1023",3,4,0.184,4.88,88
"1024",3,6,0.163,4.88,88
"1025",3,8,0.126,4.88,88
"1026",3,10,0.186,4.88,88
"1027",4,0,0.197,4.838,88
"1028",4,2,0.152,4.838,88
"1029",4,4,0.175,4.838,88
"1030",4,6,0.168,4.838,88
"1031",4,8,0.127,4.838,88
"1032",4,10,0.181,4.838,88
"1033",5,0,0.231,4.704,88
"1034",5,2,0.143,4.704,88
"1035",5,4,0.151,4.704,88
"1036",5,6,0.169,4.704,88
"1037",5,8,0.13,4.704,88
"1038",5,10,0.176,4.704,88
"1039",6,0,0.244,4.524,88
"1040",6,2,0.16,4.524,88
"1041",6,4,0.158,4.524,88
"1042",6,6,0.143,4.524,88
"1043",6,8,0.118,4.524,88
"1044",6,10,0.177,4.524,88
"1045",7,0,0.259,4.478,88
"1046",7,2,0.167,4.478,88
"1047",7,4,0.134,4.478,88
"1048",7,6,0.137,4.478,88
"1049",7,8,0.122,4.478,88
"1050",7,10,0.181,4.478,88
"1051",8,0,0.278,4.346,88
"1052",8,2,0.167,4.346,88
"1053",8,4,0.132,4.346,88
"1054",8,6,0.129,4.346,88
"1055",8,8,0.115,4.346,88
"1056",8,10,0.179,4.346,88
"1057",9,0,0.276,4.34,88
"1058",9,2,0.179,4.34,88
"1059",9,4,0.114,4.34,88
"1060",9,6,0.144,4.34,88
"1061",9,8,0.104,4.34,88
"1062",9,10,0.183,4.34,88
"1063",10,0,0.24,4.558,88
"1064",10,2,0.181,4.558,88
"1065",10,4,0.123,4.558,88
"1066",10,6,0.153,4.558,88
"1067",10,8,0.122,4.558,88
"1068",10,10,0.181,4.558,88
"1069",11,0,0.24,4.586,88
"1070",11,2,0.184,4.586,88
"1071",11,4,0.104,4.586,88
"1072",11,6,0.162,4.586,88
"1073",11,8,0.135,4.586,88
"1074",11,10,0.175,4.586,88
"1075",12,0,0.224,4.68,88
"1076",12,2,0.182,4.68,88
"1077",12,4,0.111,4.68,88
"1078",12,6,0.165,4.68,88
"1079",12,8,0.149,4.68,88
"1080",12,10,0.169,4.68,88
"1081",13,0,0.227,4.622,88
"1082",13,2,0.185,4.622,88
"1083",13,4,0.107,4.622,88
"1084",13,6,0.17,4.622,88
"1085",13,8,0.153,4.622,88
"1086",13,10,0.158,4.622,88
"1087",14,0,0.233,4.57,88
"1088",14,2,0.198,4.57,88
"1089",14,4,0.091,4.57,88
"1090",14,6,0.157,4.57,88
"1091",14,8,0.171,4.57,88
"1092",14,10,0.15,4.57,88
"1093",1,0,0.16,5.1,87
"1094",1,2,0.162,5.1,87
"1095",1,4,0.16,5.1,87
"1096",1,6,0.186,5.1,87
"1097",1,8,0.15,5.1,87
"1098",1,10,0.182,5.1,87
"1099",2,0,0.17,5.072,87
"1100",2,2,0.158,5.072,87
"1101",2,4,0.16,5.072,87
"1102",2,6,0.172,5.072,87
"1103",2,8,0.158,5.072,87
"1104",2,10,0.182,5.072,87
"1105",3,0,0.154,5.266,87
"1106",3,2,0.153,5.266,87
"1107",3,4,0.167,5.266,87
"1108",3,6,0.156,5.266,87
"1109",3,8,0.172,5.266,87
"1110",3,10,0.198,5.266,87
"1111",4,0,0.174,5.298,87
"1112",4,2,0.15,5.298,87
"1113",4,4,0.139,5.298,87
"1114",4,6,0.137,5.298,87
"1115",4,8,0.19,5.298,87
"1116",4,10,0.21,5.298,87
"1117",5,0,0.184,5.25,87
"1118",5,2,0.15,5.25,87
"1119",5,4,0.122,5.25,87
"1120",5,6,0.151,5.25,87
"1121",5,8,0.187,5.25,87
"1122",5,10,0.206,5.25,87
"1123",6,0,0.205,5.156,87
"1124",6,2,0.157,5.156,87
"1125",6,4,0.101,5.156,87
"1126",6,6,0.14,5.156,87
"1127",6,8,0.186,5.156,87
"1128",6,10,0.211,5.156,87
"1129",7,0,0.228,4.92,87
"1130",7,2,0.182,4.92,87
"1131",7,4,0.091,4.92,87
"1132",7,6,0.126,4.92,87
"1133",7,8,0.147,4.92,87
"1134",7,10,0.226,4.92,87
"1135",8,0,0.203,5.084,87
"1136",8,2,0.196,5.084,87
"1137",8,4,0.08,5.084,87
"1138",8,6,0.127,5.084,87
"1139",8,8,0.165,5.084,87
"1140",8,10,0.229,5.084,87
"1141",9,0,0.194,5.038,87
"1142",9,2,0.209,5.038,87
"1143",9,4,0.087,5.038,87
"1144",9,6,0.13,5.038,87
"1145",9,8,0.154,5.038,87
"1146",9,10,0.226,5.038,87
"1147",10,0,0.198,4.976,87
"1148",10,2,0.221,4.976,87
"1149",10,4,0.069,4.976,87
"1150",10,6,0.137,4.976,87
"1151",10,8,0.157,4.976,87
"1152",10,10,0.218,4.976,87
"1153",11,0,0.181,5.026,87
"1154",11,2,0.231,5.026,87
"1155",11,4,0.073,5.026,87
"1156",11,6,0.145,5.026,87
"1157",11,8,0.149,5.026,87
"1158",11,10,0.221,5.026,87
"1159",12,0,0.183,5.052,87
"1160",12,2,0.218,5.052,87
"1161",12,4,0.075,5.052,87
"1162",12,6,0.144,5.052,87
"1163",12,8,0.174,5.052,87
"1164",12,10,0.206,5.052,87
"1165",13,0,0.178,5.122,87
"1166",13,2,0.213,5.122,87
"1167",13,4,0.075,5.122,87
"1168",13,6,0.142,5.122,87
"1169",13,8,0.188,5.122,87
"1170",13,10,0.204,5.122,87
"1171",14,0,0.175,5.164,87
"1172",14,2,0.216,5.164,87
"1173",14,4,0.058,5.164,87
"1174",14,6,0.155,5.164,87
"1175",14,8,0.195,5.164,87
"1176",14,10,0.201,5.164,87
"1177",1,0,0.172,4.976,86
"1178",1,2,0.165,4.976,86
"1179",1,4,0.169,4.976,86
"1180",1,6,0.158,4.976,86
"1181",1,8,0.169,4.976,86
"1182",1,10,0.167,4.976,86
"1183",2,0,0.176,5.038,86
"1184",2,2,0.156,5.038,86
"1185",2,4,0.163,5.038,86
"1186",2,6,0.159,5.038,86
"1187",2,8,0.17,5.038,86
"1188",2,10,0.176,5.038,86
"1189",3,0,0.186,4.984,86
"1190",3,2,0.15,4.984,86
"1191",3,4,0.158,4.984,86
"1192",3,6,0.167,4.984,86
"1193",3,8,0.17,4.984,86
"1194",3,10,0.169,4.984,86
"1195",4,0,0.181,5.058,86
"1196",4,2,0.154,5.058,86
"1197",4,4,0.146,5.058,86
"1198",4,6,0.172,5.058,86
"1199",4,8,0.168,5.058,86
"1200",4,10,0.179,5.058,86
"1201",5,0,0.189,5.198,86
"1202",5,2,0.121,5.198,86
"1203",5,4,0.131,5.198,86
"1204",5,6,0.214,5.198,86
"1205",5,8,0.151,5.198,86
"1206",5,10,0.194,5.198,86
"1207",6,0,0.193,5.29,86
"1208",6,2,0.107,5.29,86
"1209",6,4,0.117,5.29,86
"1210",6,6,0.218,5.29,86
"1211",6,8,0.175,5.29,86
"1212",6,10,0.19,5.29,86
"1213",7,0,0.195,5.306,86
"1214",7,2,0.104,5.306,86
"1215",7,4,0.116,5.306,86
"1216",7,6,0.21,5.306,86
"1217",7,8,0.188,5.306,86
"1218",7,10,0.187,5.306,86
"1219",8,0,0.198,5.298,86
"1220",8,2,0.093,5.298,86
"1221",8,4,0.12,5.298,86
"1222",8,6,0.227,5.298,86
"1223",8,8,0.175,5.298,86
"1224",8,10,0.187,5.298,86
"1225",9,0,0.198,5.378,86
"1226",9,2,0.082,5.378,86
"1227",9,4,0.126,5.378,86
"1228",9,6,0.227,5.378,86
"1229",9,8,0.161,5.378,86
"1230",9,10,0.206,5.378,86
"1231",10,0,0.207,5.36,86
"1232",10,2,0.076,5.36,86
"1233",10,4,0.125,5.36,86
"1234",10,6,0.222,5.36,86
"1235",10,8,0.162,5.36,86
"1236",10,10,0.208,5.36,86
"1237",11,0,0.207,5.21,86
"1238",11,2,0.083,5.21,86
"1239",11,4,0.134,5.21,86
"1240",11,6,0.239,5.21,86
"1241",11,8,0.148,5.21,86
"1242",11,10,0.189,5.21,86
"1243",12,0,0.224,5.176,86
"1244",12,2,0.076,5.176,86
"1245",12,4,0.135,5.176,86
"1246",12,6,0.224,5.176,86
"1247",12,8,0.135,5.176,86
"1248",12,10,0.206,5.176,86
"1249",13,0,0.21,5.374,86
"1250",13,2,0.064,5.374,86
"1251",13,4,0.134,5.374,86
"1252",13,6,0.227,5.374,86
"1253",13,8,0.151,5.374,86
"1254",13,10,0.214,5.374,86
"1255",14,0,0.216,5.35,86
"1256",14,2,0.069,5.35,86
"1257",14,4,0.117,5.35,86
"1258",14,6,0.23,5.35,86
"1259",14,8,0.158,5.35,86
"1260",14,10,0.21,5.35,86
"1261",1,0,0.175,5.064,85
"1262",1,2,0.173,5.064,85
"1263",1,4,0.142,5.064,85
"1264",1,6,0.156,5.064,85
"1265",1,8,0.163,5.064,85
"1266",1,10,0.191,5.064,85
"1267",2,0,0.171,5.19,85
"1268",2,2,0.164,5.19,85
"1269",2,4,0.146,5.19,85
"1270",2,6,0.144,5.19,85
"1271",2,8,0.168,5.19,85
"1272",2,10,0.207,5.19,85
"1273",3,0,0.177,5.252,85
"1274",3,2,0.154,5.252,85
"1275",3,4,0.141,5.252,85
"1276",3,6,0.14,5.252,85
"1277",3,8,0.17,5.252,85
"1278",3,10,0.218,5.252,85
"1279",4,0,0.186,5.294,85
"1280",4,2,0.145,5.294,85
"1281",4,4,0.129,5.294,85
"1282",4,6,0.141,5.294,85
"1283",4,8,0.174,5.294,85
"1284",4,10,0.225,5.294,85
"1285",5,0,0.206,5.286,85
"1286",5,2,0.134,5.286,85
"1287",5,4,0.124,5.286,85
"1288",5,6,0.122,5.286,85
"1289",5,8,0.175,5.286,85
"1290",5,10,0.239,5.286,85
"1291",6,0,0.208,5.348,85
"1292",6,2,0.127,5.348,85
"1293",6,4,0.122,5.348,85
"1294",6,6,0.115,5.348,85
"1295",6,8,0.182,5.348,85
"1296",6,10,0.246,5.348,85
"1297",7,0,0.227,5.246,85
"1298",7,2,0.11,5.246,85
"1299",7,4,0.122,5.246,85
"1300",7,6,0.131,5.246,85
"1301",7,8,0.174,5.246,85
"1302",7,10,0.236,5.246,85
"1303",8,0,0.247,5.272,85
"1304",8,2,0.09,5.272,85
"1305",8,4,0.104,5.272,85
"1306",8,6,0.141,5.272,85
"1307",8,8,0.175,5.272,85
"1308",8,10,0.243,5.272,85
"1309",9,0,0.266,5.094,85
"1310",9,2,0.091,5.094,85
"1311",9,4,0.111,5.094,85
"1312",9,6,0.13,5.094,85
"1313",9,8,0.166,5.094,85
"1314",9,10,0.236,5.094,85
"1315",10,0,0.245,5.378,85
"1316",10,2,0.088,5.378,85
"1317",10,4,0.108,5.378,85
"1318",10,6,0.115,5.378,85
"1319",10,8,0.18,5.378,85
"1320",10,10,0.264,5.378,85
"1321",11,0,0.217,5.672,85
"1322",11,2,0.084,5.672,85
"1323",11,4,0.111,5.672,85
"1324",11,6,0.111,5.672,85
"1325",11,8,0.188,5.672,85
"1326",11,10,0.289,5.672,85
"1327",12,0,0.198,5.838,85
"1328",12,2,0.082,5.838,85
"1329",12,4,0.106,5.838,85
"1330",12,6,0.122,5.838,85
"1331",12,8,0.201,5.838,85
"1332",12,10,0.291,5.838,85
"1333",13,0,0.204,5.69,85
"1334",13,2,0.08,5.69,85
"1335",13,4,0.123,5.69,85
"1336",13,6,0.124,5.69,85
"1337",13,8,0.198,5.69,85
"1338",13,10,0.271,5.69,85
"1339",14,0,0.202,5.714,85
"1340",14,2,0.08,5.714,85
"1341",14,4,0.127,5.714,85
"1342",14,6,0.124,5.714,85
"1343",14,8,0.184,5.714,85
"1344",14,10,0.283,5.714,85
"1345",1,0,0.165,4.876,84
"1346",1,2,0.191,4.876,84
"1347",1,4,0.153,4.876,84
"1348",1,6,0.183,4.876,84
"1349",1,8,0.148,4.876,84
"1350",1,10,0.16,4.876,84
"1351",2,0,0.169,4.842,84
"1352",2,2,0.212,4.842,84
"1353",2,4,0.134,4.842,84
"1354",2,6,0.165,4.842,84
"1355",2,8,0.154,4.842,84
"1356",2,10,0.166,4.842,84
"1357",3,0,0.171,4.754,84
"1358",3,2,0.215,4.754,84
"1359",3,4,0.147,4.754,84
"1360",3,6,0.163,4.754,84
"1361",3,8,0.141,4.754,84
"1362",3,10,0.163,4.754,84
"1363",4,0,0.189,4.582,84
"1364",4,2,0.23,4.582,84
"1365",4,4,0.136,4.582,84
"1366",4,6,0.151,4.582,84
"1367",4,8,0.134,4.582,84
"1368",4,10,0.16,4.582,84
"1369",5,0,0.209,4.468,84
"1370",5,2,0.225,4.468,84
"1371",5,4,0.144,4.468,84
"1372",5,6,0.139,4.468,84
"1373",5,8,0.111,4.468,84
"1374",5,10,0.172,4.468,84
"1375",6,0,0.196,4.532,84
"1376",6,2,0.224,4.532,84
"1377",6,4,0.153,4.532,84
"1378",6,6,0.143,4.532,84
"1379",6,8,0.113,4.532,84
"1380",6,10,0.171,4.532,84
"1381",7,0,0.195,4.546,84
"1382",7,2,0.224,4.546,84
"1383",7,4,0.151,4.546,84
"1384",7,6,0.148,4.546,84
"1385",7,8,0.107,4.546,84
"1386",7,10,0.175,4.546,84
"1387",8,0,0.185,4.618,84
"1388",8,2,0.225,4.618,84
"1389",8,4,0.15,4.618,84
"1390",8,6,0.16,4.618,84
"1391",8,8,0.096,4.618,84
"1392",8,10,0.184,4.618,84
"1393",9,0,0.179,4.462,84
"1394",9,2,0.244,4.462,84
"1395",9,4,0.169,4.462,84
"1396",9,6,0.143,4.462,84
"1397",9,8,0.105,4.462,84
"1398",9,10,0.16,4.462,84
"1399",10,0,0.183,4.426,84
"1400",10,2,0.237,4.426,84
"1401",10,4,0.179,4.426,84
"1402",10,6,0.143,4.426,84
"1403",10,8,0.101,4.426,84
"1404",10,10,0.157,4.426,84
"1405",11,0,0.191,4.33,84
"1406",11,2,0.234,4.33,84
"1407",11,4,0.191,4.33,84
"1408",11,6,0.137,4.33,84
"1409",11,8,0.097,4.33,84
"1410",11,10,0.15,4.33,84
"1411",12,0,0.192,4.44,84
"1412",12,2,0.214,4.44,84
"1413",12,4,0.183,4.44,84
"1414",12,6,0.159,4.44,84
"1415",12,8,0.097,4.44,84
"1416",12,10,0.155,4.44,84
"1417",13,0,0.186,4.312,84
"1418",13,2,0.239,4.312,84
"1419",13,4,0.193,4.312,84
"1420",13,6,0.148,4.312,84
"1421",13,8,0.083,4.312,84
"1422",13,10,0.151,4.312,84
"1423",14,0,0.197,4.198,84
"1424",14,2,0.263,4.198,84
"1425",14,4,0.163,4.198,84
"1426",14,6,0.15,4.198,84
"1427",14,8,0.075,4.198,84
"1428",14,10,0.152,4.198,84
"1429",1,0,0.179,4.988,83
"1430",1,2,0.144,4.988,83
"1431",1,4,0.166,4.988,83
"1432",1,6,0.174,4.988,83
"1433",1,8,0.189,4.988,83
"1434",1,10,0.148,4.988,83
"1435",2,0,0.174,4.968,83
"1436",2,2,0.168,4.968,83
"1437",2,4,0.154,4.968,83
"1438",2,6,0.167,4.968,83
"1439",2,8,0.178,4.968,83
"1440",2,10,0.159,4.968,83
"1441",3,0,0.166,5.108,83
"1442",3,2,0.166,5.108,83
"1443",3,4,0.133,5.108,83
"1444",3,6,0.178,5.108,83
"1445",3,8,0.197,5.108,83
"1446",3,10,0.16,5.108,83
"1447",4,0,0.173,5.062,83
"1448",4,2,0.155,5.062,83
"1449",4,4,0.132,5.062,83
"1450",4,6,0.199,5.062,83
"1451",4,8,0.19,5.062,83
"1452",4,10,0.151,5.062,83
"1453",5,0,0.172,5.09,83
"1454",5,2,0.153,5.09,83
"1455",5,4,0.144,5.09,83
"1456",5,6,0.188,5.09,83
"1457",5,8,0.175,5.09,83
"1458",5,10,0.168,5.09,83
"1459",6,0,0.189,4.896,83
"1460",6,2,0.156,4.896,83
"1461",6,4,0.148,4.896,83
"1462",6,6,0.185,4.896,83
"1463",6,8,0.169,4.896,83
"1464",6,10,0.153,4.896,83
"1465",7,0,0.183,4.976,83
"1466",7,2,0.152,4.976,83
"1467",7,4,0.149,4.976,83
"1468",7,6,0.199,4.976,83
"1469",7,8,0.144,4.976,83
"1470",7,10,0.173,4.976,83
"1471",8,0,0.189,4.956,83
"1472",8,2,0.156,4.956,83
"1473",8,4,0.143,4.956,83
"1474",8,6,0.191,4.956,83
"1475",8,8,0.142,4.956,83
"1476",8,10,0.179,4.956,83
"1477",9,0,0.207,4.856,83
"1478",9,2,0.154,4.856,83
"1479",9,4,0.141,4.856,83
"1480",9,6,0.181,4.856,83
"1481",9,8,0.136,4.856,83
"1482",9,10,0.181,4.856,83
"1483",10,0,0.224,4.796,83
"1484",10,2,0.136,4.796,83
"1485",10,4,0.139,4.796,83
"1486",10,6,0.195,4.796,83
"1487",10,8,0.131,4.796,83
"1488",10,10,0.175,4.796,83
"1489",11,0,0.193,4.808,83
"1490",11,2,0.168,4.808,83
"1491",11,4,0.145,4.808,83
"1492",11,6,0.201,4.808,83
"1493",11,8,0.122,4.808,83
"1494",11,10,0.171,4.808,83
"1495",12,0,0.207,4.672,83
"1496",12,2,0.177,4.672,83
"1497",12,4,0.142,4.672,83
"1498",12,6,0.193,4.672,83
"1499",12,8,0.109,4.672,83
"1500",12,10,0.172,4.672,83
"1501",13,0,0.209,4.756,83
"1502",13,2,0.173,4.756,83
"1503",13,4,0.129,4.756,83
"1504",13,6,0.189,4.756,83
"1505",13,8,0.12,4.756,83
"1506",13,10,0.18,4.756,83
"1507",14,0,0.202,4.826,83
"1508",14,2,0.15,4.826,83
"1509",14,4,0.149,4.826,83
"1510",14,6,0.201,4.826,83
"1511",14,8,0.128,4.826,83
"1512",14,10,0.17,4.826,83
"1513",1,0,0.188,4.946,82
"1514",1,2,0.157,4.946,82
"1515",1,4,0.156,4.946,82
"1516",1,6,0.166,4.946,82
"1517",1,8,0.159,4.946,82
"1518",1,10,0.174,4.946,82
"1519",2,0,0.198,5.032,82
"1520",2,2,0.143,5.032,82
"1521",2,4,0.146,5.032,82
"1522",2,6,0.157,5.032,82
"1523",2,8,0.17,5.032,82
"1524",2,10,0.186,5.032,82
"1525",3,0,0.194,5.214,82
"1526",3,2,0.125,5.214,82
"1527",3,4,0.145,5.214,82
"1528",3,6,0.164,5.214,82
"1529",3,8,0.16,5.214,82
"1530",3,10,0.212,5.214,82
"1531",4,0,0.178,5.454,82
"1532",4,2,0.12,5.454,82
"1533",4,4,0.149,5.454,82
"1534",4,6,0.146,5.454,82
"1535",4,8,0.164,5.454,82
"1536",4,10,0.243,5.454,82
"1537",5,0,0.164,5.584,82
"1538",5,2,0.108,5.584,82
"1539",5,4,0.158,5.584,82
"1540",5,6,0.156,5.584,82
"1541",5,8,0.17,5.584,82
"1542",5,10,0.244,5.584,82
"1543",6,0,0.176,5.446,82
"1544",6,2,0.108,5.446,82
"1545",6,4,0.16,5.446,82
"1546",6,6,0.162,5.446,82
"1547",6,8,0.161,5.446,82
"1548",6,10,0.233,5.446,82
"1549",7,0,0.158,5.598,82
"1550",7,2,0.117,5.598,82
"1551",7,4,0.148,5.598,82
"1552",7,6,0.176,5.598,82
"1553",7,8,0.147,5.598,82
"1554",7,10,0.254,5.598,82
"1555",8,0,0.173,5.612,82
"1556",8,2,0.115,5.612,82
"1557",8,4,0.127,5.612,82
"1558",8,6,0.162,5.612,82
"1559",8,8,0.164,5.612,82
"1560",8,10,0.259,5.612,82
"1561",9,0,0.182,5.518,82
"1562",9,2,0.115,5.518,82
"1563",9,4,0.128,5.518,82
"1564",9,6,0.154,5.518,82
"1565",9,8,0.179,5.518,82
"1566",9,10,0.242,5.518,82
"1567",10,0,0.206,5.538,82
"1568",10,2,0.093,5.538,82
"1569",10,4,0.139,5.538,82
"1570",10,6,0.125,5.538,82
"1571",10,8,0.162,5.538,82
"1572",10,10,0.275,5.538,82
"1573",11,0,0.204,5.61,82
"1574",11,2,0.095,5.61,82
"1575",11,4,0.14,5.61,82
"1576",11,6,0.105,5.61,82
"1577",11,8,0.165,5.61,82
"1578",11,10,0.291,5.61,82
"1579",12,0,0.211,5.71,82
"1580",12,2,0.075,5.71,82
"1581",12,4,0.136,5.71,82
"1582",12,6,0.116,5.71,82
"1583",12,8,0.15,5.71,82
"1584",12,10,0.312,5.71,82
"1585",13,0,0.228,5.55,82
"1586",13,2,0.074,5.55,82
"1587",13,4,0.125,5.55,82
"1588",13,6,0.123,5.55,82
"1589",13,8,0.168,5.55,82
"1590",13,10,0.282,5.55,82
"1591",14,0,0.225,5.632,82
"1592",14,2,0.072,5.632,82
"1593",14,4,0.129,5.632,82
"1594",14,6,0.104,5.632,82
"1595",14,8,0.176,5.632,82
"1596",14,10,0.294,5.632,82
"1597",1,0,0.196,4.914,81
"1598",1,2,0.162,4.914,81
"1599",1,4,0.148,4.914,81
"1600",1,6,0.166,4.914,81
"1601",1,8,0.139,4.914,81
"1602",1,10,0.189,4.914,81
"1603",2,0,0.2,4.874,81
"1604",2,2,0.167,4.874,81
"1605",2,4,0.141,4.874,81
"1606",2,6,0.171,4.874,81
"1607",2,8,0.13,4.874,81
